seq_id,source,type,start,end,score,strand,phase,attributes
NC_036790.1,Gnomon,gene,29551462,29568064,.,+,.,ID=gene-LOC101480162;Dbxref=GeneID:101480162;Name=LOC101480162;gbkey=Gene;gene=LOC101480162;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,29573729,29580430,.,+,.,ID=gene-LOC101479683;Dbxref=GeneID:101479683;Name=LOC101479683;gbkey=Gene;gene=LOC101479683;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,29621989,29631089,.,-,.,ID=gene-LOC112435518;Dbxref=GeneID:112435518;Name=LOC112435518;gbkey=Gene;gene=LOC112435518;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,29645929,29649893,.,-,.,ID=gene-LOC101471531;Dbxref=GeneID:101471531;Name=LOC101471531;gbkey=Gene;gene=LOC101471531;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,29650016,29660145,.,+,.,ID=gene-LOC105941316;Dbxref=GeneID:105941316;Name=LOC105941316;gbkey=Gene;gene=LOC105941316;gene_biotype=lncRNA
NC_036790.1,Gnomon,gene,29652973,29662130,.,-,.,ID=gene-LOC101471826;Dbxref=GeneID:101471826;Name=LOC101471826;gbkey=Gene;gene=LOC101471826;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,29662159,29667844,.,-,.,ID=gene-LOC101471244;Dbxref=GeneID:101471244;Name=LOC101471244;gbkey=Gene;gene=LOC101471244;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,29670253,29681659,.,-,.,ID=gene-LOC101471050;Dbxref=GeneID:101471050;Name=LOC101471050;gbkey=Gene;gene=LOC101471050;gene_biotype=lncRNA
NC_036790.1,Gnomon,gene,29682810,29689373,.,-,.,ID=gene-LOC101470778;Dbxref=GeneID:101470778;Name=LOC101470778;gbkey=Gene;gene=LOC101470778;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,29698850,29710846,.,-,.,ID=gene-LOC101470479;Dbxref=GeneID:101470479;Name=LOC101470479;gbkey=Gene;gene=LOC101470479;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,29704023,29705777,.,+,.,ID=gene-LOC105941315;Dbxref=GeneID:105941315;Name=LOC105941315;gbkey=Gene;gene=LOC105941315;gene_biotype=lncRNA
NC_036790.1,Gnomon,gene,29727323,29731158,.,+,.,ID=gene-LOC112435520;Dbxref=GeneID:112435520;Name=LOC112435520;gbkey=Gene;gene=LOC112435520;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,29760014,29783838,.,-,.,ID=gene-LOC101469989;Dbxref=GeneID:101469989;Name=LOC101469989;gbkey=Gene;gene=LOC101469989;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,29829159,29830912,.,-,.,ID=gene-bola1;Dbxref=GeneID:101469705;Name=bola1;gbkey=Gene;gene=bola1;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,29832877,29880870,.,-,.,ID=gene-sv2a;Dbxref=GeneID:101469441;Name=sv2a;gbkey=Gene;gene=sv2a;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,29889396,29928807,.,-,.,ID=gene-mtmr11;Dbxref=GeneID:101468852;Name=mtmr11;gbkey=Gene;gene=mtmr11;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,29936832,29981024,.,-,.,ID=gene-otud7b;Dbxref=GeneID:101468355;Name=otud7b;gbkey=Gene;gene=otud7b;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,29984747,29989845,.,-,.,ID=gene-rbm8a;Dbxref=GeneID:101467850;Name=rbm8a;gbkey=Gene;gene=rbm8a;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,30046204,30048492,.,+,.,ID=gene-LOC112435587;Dbxref=GeneID:112435587;Name=LOC112435587;gbkey=Gene;gene=LOC112435587;gene_biotype=lncRNA
NC_036790.1,Gnomon,gene,30061714,30112625,.,+,.,ID=gene-ntrk1;Dbxref=GeneID:101473195;Name=ntrk1;gbkey=Gene;gene=ntrk1;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,30116546,30147081,.,-,.,ID=gene-LOC101467345;Dbxref=GeneID:101467345;Name=LOC101467345;gbkey=Gene;gene=LOC101467345;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,30181623,30187542,.,+,.,ID=gene-LOC105940723;Dbxref=GeneID:105940723;Name=LOC105940723;gbkey=Gene;gene=LOC105940723;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,30202408,30274110,.,+,.,ID=gene-col6a6;Dbxref=GeneID:101479129;Name=col6a6;gbkey=Gene;gene=col6a6;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,30276020,30288767,.,-,.,ID=gene-pik3r4;Dbxref=GeneID:101487246;Name=pik3r4;gbkey=Gene;gene=pik3r4;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,30293924,30320553,.,+,.,ID=gene-atp2c1;Dbxref=GeneID:101479414;Name=atp2c1;gbkey=Gene;gene=atp2c1;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,30334161,30341628,.,-,.,ID=gene-LOC101488095;Dbxref=GeneID:101488095;Name=LOC101488095;gbkey=Gene;gene=LOC101488095;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,30345880,30351500,.,+,.,ID=gene-aldh5a1;Dbxref=GeneID:101464303;Name=aldh5a1;gbkey=Gene;gene=aldh5a1;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,30350839,30358609,.,-,.,ID=gene-LOC101464013;Dbxref=GeneID:101464013;Name=LOC101464013;gbkey=Gene;gene=LOC101464013;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,30359230,30383835,.,-,.,ID=gene-dennd4b;Dbxref=GeneID:101464587;Name=dennd4b;gbkey=Gene;gene=dennd4b;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,30387293,30414951,.,-,.,ID=gene-crtc2;Dbxref=GeneID:101479703;Name=crtc2;gbkey=Gene;gene=crtc2;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,30419529,30426092,.,-,.,ID=gene-slc39a1;Dbxref=GeneID:101465069;Name=slc39a1;gbkey=Gene;gene=slc39a1;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,30427534,30441717,.,-,.,ID=gene-LOC101466879;Dbxref=GeneID:101466879;Name=LOC101466879;gbkey=Gene;gene=LOC101466879;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,30432360,30438766,.,+,.,ID=gene-creb3l4;Dbxref=GeneID:101466226;Name=creb3l4;gbkey=Gene;gene=creb3l4;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,30439599,30458171,.,+,.,ID=gene-LOC101465734;Dbxref=GeneID:101465734;Name=LOC101465734;gbkey=Gene;gene=LOC101465734;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,30461300,30467327,.,-,.,ID=gene-anp32e;Dbxref=GeneID:101467464;Name=anp32e;gbkey=Gene;gene=anp32e;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,30469600,30506561,.,-,.,ID=gene-LOC101467180;Dbxref=GeneID:101467180;Name=LOC101467180;gbkey=Gene;gene=LOC101467180;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,30482471,30484950,.,+,.,ID=gene-LOC112435530;Dbxref=GeneID:112435530;Name=LOC112435530;gbkey=Gene;gene=LOC112435530;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,30492538,30498998,.,+,.,ID=gene-LOC101468174;Dbxref=GeneID:101468174;Name=LOC101468174;gbkey=Gene;gene=LOC101468174;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,30509746,30511120,.,+,.,ID=gene-LOC101479986;Dbxref=GeneID:101479986;Name=LOC101479986;gbkey=Gene;gene=LOC101479986;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,30527518,30542198,.,-,.,ID=gene-kcnv1;Dbxref=GeneID:101471065;Name=kcnv1;gbkey=Gene;gene=kcnv1;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,30555128,30557139,.,-,.,ID=gene-LOC112435601;Dbxref=GeneID:112435601;Name=LOC112435601;gbkey=Gene;gene=LOC112435601;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,30583860,30584219,.,-,.,ID=gene-LOC112435598;Dbxref=GeneID:112435598;Name=LOC112435598;gbkey=Gene;gene=LOC112435598;gene_biotype=lncRNA
NC_036790.1,Gnomon,gene,30586447,30598039,.,-,.,ID=gene-LOC112435584;Dbxref=GeneID:112435584;Name=LOC112435584;gbkey=Gene;gene=LOC112435584;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,30647190,30668962,.,+,.,ID=gene-tg;Dbxref=GeneID:101487445;Name=tg;gbkey=Gene;gene=tg;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,30671468,30679580,.,+,.,ID=gene-muc1;Dbxref=GeneID:101473209;Name=muc1;gbkey=Gene;gene=muc1;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,30686567,30691718,.,-,.,ID=gene-nudt17;Dbxref=GeneID:101473499;Name=nudt17;gbkey=Gene;gene=nudt17;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,30693271,30698526,.,-,.,ID=gene-LOC101474192;Dbxref=GeneID:101474192;Name=LOC101474192;gbkey=Gene;gene=LOC101474192;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,30701879,30718388,.,-,.,ID=gene-LOC101487731;Dbxref=GeneID:101487731;Name=LOC101487731;gbkey=Gene;gene=LOC101487731;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,30721505,30749072,.,-,.,ID=gene-LOC101463715;Dbxref=GeneID:101463715;Name=LOC101463715;gbkey=Gene;gene=LOC101463715;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,30751601,30766856,.,-,.,ID=gene-dcst1;Dbxref=GeneID:101475326;Name=dcst1;gbkey=Gene;gene=dcst1;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,30766531,30785345,.,+,.,ID=gene-dcst2;Dbxref=GeneID:101464006;Name=dcst2;gbkey=Gene;gene=dcst2;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,30796698,30799985,.,-,.,ID=gene-LOC101476114;Dbxref=GeneID:101476114;Name=LOC101476114;gbkey=Gene;gene=LOC101476114;gene_biotype=lncRNA
NC_036790.1,Gnomon,gene,30803833,30807354,.,-,.,ID=gene-LOC112435606;Dbxref=GeneID:112435606;Name=LOC112435606;gbkey=Gene;gene=LOC112435606;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,30814608,30835914,.,+,.,ID=gene-LOC101476599;Dbxref=GeneID:101476599;Name=LOC101476599;gbkey=Gene;gene=LOC101476599;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,30836016,30840758,.,+,.,ID=gene-LOC101476309;Dbxref=GeneID:101476309;Name=LOC101476309;gbkey=Gene;gene=LOC101476309;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,30842277,30857917,.,-,.,ID=gene-LOC101476878;Dbxref=GeneID:101476878;Name=LOC101476878;gbkey=Gene;gene=LOC101476878;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,30861263,30874158,.,-,.,ID=gene-syt11;Dbxref=GeneID:101477161;Name=syt11;gbkey=Gene;gene=syt11;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,30895584,30901264,.,+,.,ID=gene-LOC101477445;Dbxref=GeneID:101477445;Name=LOC101477445;gbkey=Gene;gene=LOC101477445;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,30901391,30909652,.,+,.,ID=gene-LOC106675732;Dbxref=GeneID:106675732;Name=LOC106675732;gbkey=Gene;gene=LOC106675732;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,30912378,30925067,.,+,.,ID=gene-LOC101477724;Dbxref=GeneID:101477724;Name=LOC101477724;gbkey=Gene;gene=LOC101477724;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,30926028,30934642,.,+,.,ID=gene-LOC106675733;Dbxref=GeneID:106675733;Name=LOC106675733;gbkey=Gene;gene=LOC106675733;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,30934863,30947288,.,+,.,ID=gene-LOC101478845;Dbxref=GeneID:101478845;Name=LOC101478845;gbkey=Gene;gene=LOC101478845;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,30950740,30974460,.,+,.,ID=gene-thbs3;Dbxref=GeneID:101479125;Name=thbs3;gbkey=Gene;gene=thbs3;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,30977788,30989758,.,+,.,ID=gene-LOC101479411;Dbxref=GeneID:101479411;Name=LOC101479411;gbkey=Gene;gene=LOC101479411;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,31030475,31032672,.,-,.,ID=gene-LOC101480360;Dbxref=GeneID:101480360;Name=LOC101480360;gbkey=Gene;gene=LOC101480360;gene_biotype=lncRNA
NC_036790.1,Gnomon,gene,31056521,31059445,.,-,.,ID=gene-LOC112435586;Dbxref=GeneID:112435586;Name=LOC112435586;gbkey=Gene;gene=LOC112435586;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,31084122,31107931,.,-,.,ID=gene-LOC101482004;Dbxref=GeneID:101482004;Name=LOC101482004;gbkey=Gene;gene=LOC101482004;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,31110381,31119986,.,-,.,ID=gene-psmc4;Dbxref=GeneID:101482789;Name=psmc4;gbkey=Gene;gene=psmc4;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,31125872,31134945,.,+,.,ID=gene-LOC101483277;Dbxref=GeneID:101483277;Name=LOC101483277;gbkey=Gene;gene=LOC101483277;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,31154842,31160837,.,-,.,ID=gene-LOC112429792;Dbxref=GeneID:112429792;Name=LOC112429792;gbkey=Gene;gene=LOC112429792;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,31184176,31193178,.,+,.,ID=gene-LOC112435591;Dbxref=GeneID:112435591;Name=LOC112435591;gbkey=Gene;gene=LOC112435591;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,31212700,31214243,.,-,.,ID=gene-LOC112435532;Dbxref=GeneID:112435532;Name=LOC112435532;gbkey=Gene;gene=LOC112435532;gene_biotype=lncRNA
NC_036790.1,Gnomon,gene,31230060,31247707,.,-,.,ID=gene-LOC101472908;Dbxref=GeneID:101472908;Name=LOC101472908;gbkey=Gene;gene=LOC101472908;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,31250544,31348157,.,+,.,ID=gene-LOC101472413;Dbxref=GeneID:101472413;Name=LOC101472413;gbkey=Gene;gene=LOC101472413;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,31410670,31481537,.,-,.,ID=gene-nek11;Dbxref=GeneID:101486861;Name=nek11;gbkey=Gene;gene=nek11;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,31438782,31439980,.,-,.,ID=gene-LOC112435603;Dbxref=GeneID:112435603;Name=LOC112435603;gbkey=Gene;gene=LOC112435603;gene_biotype=lncRNA
NC_036790.1,Gnomon,gene,31446327,31447346,.,-,.,ID=gene-LOC106675517;Dbxref=GeneID:106675517;Name=LOC106675517;gbkey=Gene;gene=LOC106675517;gene_biotype=lncRNA
NC_036790.1,Gnomon,gene,31489192,31490552,.,+,.,ID=gene-LOC106675728;Dbxref=GeneID:106675728;Name=LOC106675728;gbkey=Gene;gene=LOC106675728;gene_biotype=lncRNA
NC_036790.1,Gnomon,gene,31493861,31503904,.,-,.,ID=gene-cmtm7;Dbxref=GeneID:101472030;Name=cmtm7;gbkey=Gene;gene=cmtm7;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,31510952,31522627,.,-,.,ID=gene-LOC101486582;Dbxref=GeneID:101486582;Name=LOC101486582;gbkey=Gene;gene=LOC101486582;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,31524208,31529158,.,-,.,ID=gene-LOC106675724;Dbxref=GeneID:106675724;Name=LOC106675724;gbkey=Gene;gene=LOC106675724;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,31538608,31540857,.,+,.,ID=gene-LOC101471454;Dbxref=GeneID:101471454;Name=LOC101471454;gbkey=Gene;gene=LOC101471454;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,31546601,31549961,.,-,.,ID=gene-LOC112429771;Dbxref=GeneID:112429771;Name=LOC112429771;gbkey=Gene;gene=LOC112429771;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,31550023,31552412,.,-,.,ID=gene-LOC101486289;Dbxref=GeneID:101486289;Name=LOC101486289;gbkey=Gene;gene=LOC101486289;gene_biotype=misc_RNA
NC_036790.1,Gnomon,gene,31577826,31600302,.,+,.,ID=gene-LOC101470792;Dbxref=GeneID:101470792;Name=LOC101470792;gbkey=Gene;gene=LOC101470792;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,31600473,31610158,.,-,.,ID=gene-LOC101468774;Dbxref=GeneID:101468774;Name=LOC101468774;gbkey=Gene;gene=LOC101468774;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,31608538,31610824,.,+,.,ID=gene-mrps12;Dbxref=GeneID:101469260;Name=mrps12;gbkey=Gene;gene=mrps12;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,31610923,31621298,.,+,.,ID=gene-LOC101469912;Dbxref=GeneID:101469912;Name=LOC101469912;gbkey=Gene;gene=LOC101469912;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,31625426,31639031,.,+,.,ID=gene-tmem116;Dbxref=GeneID:101485983;Name=tmem116;gbkey=Gene;gene=tmem116;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,31638944,31645473,.,+,.,ID=gene-LOC101485702;Dbxref=GeneID:101485702;Name=LOC101485702;gbkey=Gene;gene=LOC101485702;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,31663728,31675523,.,-,.,ID=gene-LOC101485423;Dbxref=GeneID:101485423;Name=LOC101485423;gbkey=Gene;gene=LOC101485423;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,31678061,31680235,.,-,.,ID=gene-LOC101467860;Dbxref=GeneID:101467860;Name=LOC101467860;gbkey=Gene;gene=LOC101467860;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,31686090,31732072,.,+,.,"ID=gene-LOC101476041;Dbxref=GeneID:101476041;Name=LOC101476041;end_range=31732072,.;gbkey=Gene;gene=LOC101476041;gene_biotype=protein_coding;partial=true"
NC_036790.1,Gnomon,gene,31739051,31841668,.,+,.,"ID=gene-gabbr1;Dbxref=GeneID:101470214;Name=gabbr1;gbkey=Gene;gene=gabbr1;gene_biotype=protein_coding;partial=true;start_range=.,31739051"
NC_036790.1,Gnomon,gene,31842524,31844247,.,-,.,ID=gene-LOC101469924;Dbxref=GeneID:101469924;Name=LOC101469924;gbkey=Gene;gene=LOC101469924;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,31867557,31877820,.,-,.,ID=gene-LOC101469642;Dbxref=GeneID:101469642;Name=LOC101469642;gbkey=Gene;gene=LOC101469642;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,31884296,31897285,.,-,.,ID=gene-apom;Dbxref=GeneID:101468787;Name=apom;gbkey=Gene;gene=apom;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,31895313,31920289,.,+,.,ID=gene-LOC101469368;Dbxref=GeneID:101469368;Name=LOC101469368;gbkey=Gene;gene=LOC101469368;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,31899791,31901383,.,-,.,ID=gene-glrx3;Dbxref=GeneID:101469069;Name=glrx3;gbkey=Gene;gene=glrx3;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,31923560,31928434,.,-,.,ID=gene-LOC101467770;Dbxref=GeneID:101467770;Name=LOC101467770;gbkey=Gene;gene=LOC101467770;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,31932248,31936666,.,+,.,ID=gene-LOC101468290;Dbxref=GeneID:101468290;Name=LOC101468290;gbkey=Gene;gene=LOC101468290;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,31939085,31945649,.,+,.,ID=gene-LOC101475145;Dbxref=GeneID:101475145;Name=LOC101475145;gbkey=Gene;gene=LOC101475145;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,31945658,31950923,.,-,.,ID=gene-gpatch4;Dbxref=GeneID:101467471;Name=gpatch4;gbkey=Gene;gene=gpatch4;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,31955351,32015457,.,+,.,ID=gene-LOC101467182;Dbxref=GeneID:101467182;Name=LOC101467182;gbkey=Gene;gene=LOC101467182;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,32016592,32055628,.,-,.,ID=gene-lmna;Dbxref=GeneID:101466330;Name=lmna;gbkey=Gene;gene=lmna;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,32063258,32075650,.,+,.,ID=gene-mex3a;Dbxref=GeneID:101466035;Name=mex3a;gbkey=Gene;gene=mex3a;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,32076177,32090522,.,-,.,ID=gene-LOC101465743;Dbxref=GeneID:101465743;Name=LOC101465743;gbkey=Gene;gene=LOC101465743;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,32094093,32106400,.,-,.,ID=gene-LOC101465260;Dbxref=GeneID:101465260;Name=LOC101465260;gbkey=Gene;gene=LOC101465260;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,32106773,32110712,.,-,.,ID=gene-lamtor2;Dbxref=GeneID:101464976;Name=lamtor2;gbkey=Gene;gene=lamtor2;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,32112672,32114020,.,+,.,ID=gene-LOC101464692;Dbxref=GeneID:101464692;Name=LOC101464692;gbkey=Gene;gene=LOC101464692;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,32121936,32130776,.,+,.,ID=gene-LOC101463824;Dbxref=GeneID:101463824;Name=LOC101463824;gbkey=Gene;gene=LOC101463824;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,32140187,32156652,.,+,.,ID=gene-LOC112430042;Dbxref=GeneID:112430042;Name=LOC112430042;gbkey=Gene;gene=LOC112430042;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,32161359,32169296,.,+,.,ID=gene-LOC106676332;Dbxref=GeneID:106676332;Name=LOC106676332;gbkey=Gene;gene=LOC106676332;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,32173552,32209608,.,+,.,ID=gene-LOC101474568;Dbxref=GeneID:101474568;Name=LOC101474568;gbkey=Gene;gene=LOC101474568;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,32179415,32185237,.,-,.,ID=gene-LOC105940450;Dbxref=GeneID:105940450;Name=LOC105940450;gbkey=Gene;gene=LOC105940450;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,32190123,32199382,.,-,.,ID=gene-LOC101487747;Dbxref=GeneID:101487747;Name=LOC101487747;gbkey=Gene;gene=LOC101487747;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,32221390,32226411,.,+,.,ID=gene-LOC106675915;Dbxref=GeneID:106675915;Name=LOC106675915;gbkey=Gene;gene=LOC106675915;gene_biotype=lncRNA
NC_036790.1,Gnomon,gene,32230352,32236089,.,-,.,ID=gene-LOC106674945;Dbxref=GeneID:106674945;Name=LOC106674945;gbkey=Gene;gene=LOC106674945;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,32242227,32244553,.,+,.,ID=gene-LOC106676331;Dbxref=GeneID:106676331;Name=LOC106676331;gbkey=Gene;gene=LOC106676331;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,32246425,32247465,.,-,.,ID=gene-LOC112435523;Dbxref=GeneID:112435523;Name=LOC112435523;gbkey=Gene;gene=LOC112435523;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,32255575,32258360,.,+,.,ID=gene-LOC101474291;Dbxref=GeneID:101474291;Name=LOC101474291;gbkey=Gene;gene=LOC101474291;gene_biotype=lncRNA
NC_036790.1,Gnomon,gene,32280378,32293607,.,-,.,ID=gene-LOC112435590;Dbxref=GeneID:112435590;Name=LOC112435590;gbkey=Gene;gene=LOC112435590;gene_biotype=lncRNA
NC_036790.1,Gnomon,gene,32313256,32313622,.,-,.,ID=gene-LOC112435525;Dbxref=GeneID:112435525;Name=LOC112435525;gbkey=Gene;gene=LOC112435525;gene_biotype=lncRNA
NC_036790.1,Gnomon,gene,32315973,32318953,.,-,.,ID=gene-LOC112435600;Dbxref=GeneID:112435600;Name=LOC112435600;gbkey=Gene;gene=LOC112435600;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,32336311,32354866,.,+,.,ID=gene-LOC101487150;Dbxref=GeneID:101487150;Name=LOC101487150;gbkey=Gene;gene=LOC101487150;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,32363614,32367095,.,-,.,ID=gene-LOC112435533;Dbxref=GeneID:112435533;Name=LOC112435533;gbkey=Gene;gene=LOC112435533;gene_biotype=lncRNA
NC_036790.1,Gnomon,gene,32367597,32369159,.,-,.,ID=gene-LOC106675356;Dbxref=GeneID:106675356;Name=LOC106675356;gbkey=Gene;gene=LOC106675356;gene_biotype=lncRNA
NC_036790.1,Gnomon,gene,32403236,32413762,.,-,.,ID=gene-LOC101480280;Dbxref=GeneID:101480280;Name=LOC101480280;gbkey=Gene;gene=LOC101480280;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,32432424,32433882,.,-,.,ID=gene-LOC111501093;Dbxref=GeneID:111501093;Name=LOC111501093;gbkey=Gene;gene=LOC111501093;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,32439008,32442820,.,+,.,ID=gene-LOC112435597;Dbxref=GeneID:112435597;Name=LOC112435597;gbkey=Gene;gene=LOC112435597;gene_biotype=protein_coding
