SampleID,RunID,ReadLength,TotalBases,ProjectID,Instrument,LibraryID,LibraryLayout,LibrarySource,Platform,FileLocations,Organism,Ecogroup,File,ProjectID_2
3B6,JTS09-3B6_S8_L002,302,0,BigBrain,Illumina NovaSeq,JTS09-3B6_S8,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-3B6_S8_L002.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
3B7,JTS09-3B7_S13_L001,302,0,BigBrain,Illumina NovaSeq,JTS09-3B7_S13,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-3B7_S13_L001.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
3B7,JTS09-3B7_S13_L002,302,0,BigBrain,Illumina NovaSeq,JTS09-3B7_S13,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-3B7_S13_L002.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
3B9,JTS09-3B9_S18_L001,302,0,BigBrain,Illumina NovaSeq,JTS09-3B9_S18,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-3B9_S18_L001.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
3B9,JTS09-3B9_S18_L002,302,0,BigBrain,Illumina NovaSeq,JTS09-3B9_S18,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-3B9_S18_L002.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
3C2,JTS09-3C2_S23_L001,302,0,BigBrain,Illumina NovaSeq,JTS09-3C2_S23,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-3C2_S23_L001.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
3C2,JTS09-3C2_S23_L002,302,0,BigBrain,Illumina NovaSeq,JTS09-3C2_S23,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-3C2_S23_L002.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
3C6,JTS09-3C6_S28_L001,302,0,BigBrain,Illumina NovaSeq,JTS09-3C6_S28,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-3C6_S28_L001.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
3C6,JTS09-3C6_S28_L002,302,0,BigBrain,Illumina NovaSeq,JTS09-3C6_S28,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-3C6_S28_L002.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
3C7,JTS09-3C7_S33_L001,302,0,BigBrain,Illumina NovaSeq,JTS09-3C7_S33,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-3C7_S33_L001.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
3C7,JTS09-3C7_S33_L002,302,0,BigBrain,Illumina NovaSeq,JTS09-3C7_S33,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-3C7_S33_L002.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
3C9,JTS09-3C9_S37_L001,302,0,BigBrain,Illumina NovaSeq,JTS09-3C9_S37,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-3C9_S37_L001.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
3C9,JTS09-3C9_S37_L002,302,0,BigBrain,Illumina NovaSeq,JTS09-3C9_S37,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-3C9_S37_L002.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
4B12,JTS09-4B12_S4_L001,302,0,BigBrain,Illumina NovaSeq,JTS09-4B12_S4,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-4B12_S4_L001.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
4B12,JTS09-4B12_S4_L002,302,0,BigBrain,Illumina NovaSeq,JTS09-4B12_S4,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-4B12_S4_L002.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
4B14,JTS09-4B14_S9_L001,302,0,BigBrain,Illumina NovaSeq,JTS09-4B14_S9,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-4B14_S9_L001.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
4B14,JTS09-4B14_S9_L002,302,0,BigBrain,Illumina NovaSeq,JTS09-4B14_S9,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-4B14_S9_L002.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
4B25,JTS09-4B25_S14_L001,302,0,BigBrain,Illumina NovaSeq,JTS09-4B25_S14,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-4B25_S14_L001.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
4B25,JTS09-4B25_S14_L002,302,0,BigBrain,Illumina NovaSeq,JTS09-4B25_S14,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-4B25_S14_L002.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
4C12,JTS09-4C12_S19_L001,302,0,BigBrain,Illumina NovaSeq,JTS09-4C12_S19,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-4C12_S19_L001.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
4C12,JTS09-4C12_S19_L002,302,0,BigBrain,Illumina NovaSeq,JTS09-4C12_S19,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-4C12_S19_L002.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
4C13,JTS09-4C13_S24_L001,302,0,BigBrain,Illumina NovaSeq,JTS09-4C13_S24,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-4C13_S24_L001.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
4C13,JTS09-4C13_S24_L002,302,0,BigBrain,Illumina NovaSeq,JTS09-4C13_S24,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-4C13_S24_L002.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
4C25,JTS09-4C25_S29_L001,302,0,BigBrain,Illumina NovaSeq,JTS09-4C25_S29,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-4C25_S29_L001.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
4C25,JTS09-4C25_S29_L002,302,0,BigBrain,Illumina NovaSeq,JTS09-4C25_S29,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-4C25_S29_L002.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
5B22,JTS09-5B22_S5_L001,302,0,BigBrain,Illumina NovaSeq,JTS09-5B22_S5,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-5B22_S5_L001.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
5B22,JTS09-5B22_S5_L002,302,0,BigBrain,Illumina NovaSeq,JTS09-5B22_S5,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-5B22_S5_L002.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
5B23,JTS09-5B23_S10_L001,302,0,BigBrain,Illumina NovaSeq,JTS09-5B23_S10,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-5B23_S10_L001.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
5B23,JTS09-5B23_S10_L002,302,0,BigBrain,Illumina NovaSeq,JTS09-5B23_S10,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-5B23_S10_L002.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
5B24,JTS09-5B24_S15_L001,302,0,BigBrain,Illumina NovaSeq,JTS09-5B24_S15,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-5B24_S15_L001.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
5B24,JTS09-5B24_S15_L002,302,0,BigBrain,Illumina NovaSeq,JTS09-5B24_S15,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-5B24_S15_L002.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
5B26,JTS09-5B26_S20_L001,302,0,BigBrain,Illumina NovaSeq,JTS09-5B26_S20,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-5B26_S20_L001.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
5B26,JTS09-5B26_S20_L002,302,0,BigBrain,Illumina NovaSeq,JTS09-5B26_S20,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-5B26_S20_L002.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
5C22,JTS09-5C22_S25_L001,302,0,BigBrain,Illumina NovaSeq,JTS09-5C22_S25,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-5C22_S25_L001.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
5C22,JTS09-5C22_S25_L002,302,0,BigBrain,Illumina NovaSeq,JTS09-5C22_S25,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-5C22_S25_L002.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
5C23,JTS09-5C23_S30_L001,302,0,BigBrain,Illumina NovaSeq,JTS09-5C23_S30,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-5C23_S30_L001.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
5C23,JTS09-5C23_S30_L002,302,0,BigBrain,Illumina NovaSeq,JTS09-5C23_S30,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-5C23_S30_L002.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
5C24,JTS09-5C24_S34_L001,302,0,BigBrain,Illumina NovaSeq,JTS09-5C24_S34,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-5C24_S34_L001.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
5C24,JTS09-5C24_S34_L002,302,0,BigBrain,Illumina NovaSeq,JTS09-5C24_S34,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-5C24_S34_L002.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
5C26,JTS09-5C26_S38_L001,302,0,BigBrain,Illumina NovaSeq,JTS09-5C26_S38,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-5C26_S38_L001.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
5C26,JTS09-5C26_S38_L002,302,0,BigBrain,Illumina NovaSeq,JTS09-5C26_S38,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-5C26_S38_L002.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
MZ-003-m,GGBC5251_MZ-003-m_l1,10000,0,ReferenceImprovement_pb,Sequel II,MZ-003-m_l1,SINGLE,GENOMIC,PACBIO,ReferenceImprovement_pb/GGBC5251_MZ-003-m_l1.unmapped_marked_adapters.bam,Metriaclima zebra,Mbuna,,Streelman_McGrathData
MC-003-m,GGBC5251_MC-003-m_l1,10000,0,ReferenceImprovement_pb,Sequel II,MC-003-m_l1,SINGLE,GENOMIC,PACBIO,ReferenceImprovement_pb/GGBC5251_MC-003-m_l1.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,Streelman_McGrathData
MC4.3f,GGBC5597_MC4.3f_l1,10000,0,ReferenceImprovement_pb,Sequel II,MC4.3f_l1,SINGLE,GENOMIC,PACBIO,ReferenceImprovement_pb/GGBC5597_MC4.3f_l1.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,Streelman_McGrathData
MZ4.3f,GGBC5597_MZ4.1f_l1,10000,0,ReferenceImprovement_pb,Sequel II,MZ4.3f_l1,SINGLE,GENOMIC,PACBIO,ReferenceImprovement_pb/GGBC5597_MZ4.1f_l1.unmapped_marked_adapters.bam,Metriaclima zebra,Mbuna,,Streelman_McGrathData
CV3.5m,GGBC5597_CV3.5m_l1,10000,0,ReferenceImprovement_pb,Sequel II,CV3.5m_l1,SINGLE,GENOMIC,PACBIO,ReferenceImprovement_pb/GGBC5597_CV3.5m_l1.unmapped_marked_adapters.bam,Copadichromis virginalis,Utaka,,Streelman_McGrathData
CV4.3f,GGBC5597_CV4.3f_l1,10000,0,ReferenceImprovement_pb,Sequel II,CV4.3f_l1,SINGLE,GENOMIC,PACBIO,ReferenceImprovement_pb/GGBC5597_CV4.3f_l1.unmapped_marked_adapters.bam,Copadichromis virginalis,Utaka,,Streelman_McGrathData
AG-3006-f,PM22_AG-3006-f,300,0,Multiome,Illumina NovaSeq 6000,AG-3006-f_library,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_AG-3006-f.unmapped_marked_adapters.bam,Aulonocara gertrudae,Shallow_Benthic,,BrainDiversity_s1
CK-1101-f,PM22_CK-1101-f,300,0,Multiome,Illumina NovaSeq 6000,CK-1101-f_library,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_CK-1101-f.unmapped_marked_adapters.bam,Copadichromis kawanga,Utaka,,BrainDiversity_s1
CV-006-m,PM22_CV-006-m,300,0,Multiome,Illumina NovaSeq 6000,CV-006-m_library,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_CV-006-m.unmapped_marked_adapters.bam,Copadichromis virginalis,Utaka,,BrainDiversity_s1
CV-007-f,PM22_CV-007-f,300,0,Multiome,Illumina NovaSeq 6000,CV-007-f_library,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_CV-007-f.unmapped_marked_adapters.bam,Copadichromis virginalis,Utaka,,BrainDiversity_s1
CZc-001-m,PM22_CZc-001-m,300,0,Multiome,Illumina NovaSeq 6000,CZc-001-m_library,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_CZc-001-m.unmapped_marked_adapters.bam,"Cyanotilapia zebroides ""Cobue""",Mbuna,,BrainDiversity_s1
CZc-002-f,PM22_CZc-002-f,300,0,Multiome,Illumina NovaSeq 6000,CZc-002-f_library,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_CZc-002-f.unmapped_marked_adapters.bam,"Cyanotilapia zebroides ""Cobue""",Mbuna,,BrainDiversity_s1
AG-3006-f,PM22_AG-3006-f_extra,300,0,Multiome,Illumina NovaSeq 6000,AG-3006-f_library_2,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_AG-3006-f_extra.unmapped_marked_adapters.bam,Aulonocara gertrudae,Shallow_Benthic,,BrainDiversity_s1
CK-1101-f,PM22_CK-1101-f_extra,300,0,Multiome,Illumina NovaSeq 6000,CK-1101-f_library_2,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_CK-1101-f_extra.unmapped_marked_adapters.bam,Copadichromis kawanga,Utaka,,BrainDiversity_s1
CZc-001-m,PM22_CZc-001-m_extra,300,0,Multiome,Illumina NovaSeq 6000,CZc-001-m_library_2,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_CZc-001-m_extra.unmapped_marked_adapters.bam,"Cyanotilapia zebroides ""Cobue""",Mbuna,,BrainDiversity_s1
CZc-002-f,PM22_CZc-002-f_extra,300,0,Multiome,Illumina NovaSeq 6000,CZc-002-f_library_2,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_CZc-002-f_extra.unmapped_marked_adapters.bam,"Cyanotilapia zebroides ""Cobue""",Mbuna,,BrainDiversity_s1
LA-2203-f,PM22_LA-2203-f,300,0,Multiome,Illumina NovaSeq 6000,LA-2203-f_library,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_LA-2203-f.unmapped_marked_adapters.bam,Lethrinops albus,Shallow_Benthic,,BrainDiversity_s1
LF-001-m,PM22_LF-001-m,300,0,Multiome,Illumina NovaSeq 6000,LF-001-m_library,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_LF-001-m.unmapped_marked_adapters.bam,Labeotropheus fuelleborni,Mbuna,,BrainDiversity_s1
LF-002-f,PM22_LF-002-f,300,0,Multiome,Illumina NovaSeq 6000,LF-002-f_library,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_LF-002-f.unmapped_marked_adapters.bam,Labeotropheus fuelleborni,Mbuna,,BrainDiversity_s1
MC-1G2G-f,PM22_MC-1G2G-f,300,0,Multiome,Illumina NovaSeq 6000,MC-1G2G-f_library,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_MC-1G2G-f.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_females
MC-1O7O-f,PM22_MC-1O7O-f,300,0,Multiome,Illumina NovaSeq 6000,MC-1O7O-f_library,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_MC-1O7O-f.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_females
MC-1R6R-f,PM22_MC-1R6R-f,300,0,Multiome,Illumina NovaSeq 6000,MC-1R6R-f_library,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_MC-1R6R-f.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_females
MC-002-f,PM22_MC-002-f,300,0,Multiome,Illumina NovaSeq 6000,MC-002-f_library,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_MC-002-f.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_females
MC-2B4B-f,PM22_MC-2B4B-f,300,0,Multiome,Illumina NovaSeq 6000,MC-2B4B-f_library,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_MC-2B4B-f.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_females
MC-2G8G-f,PM22_MC-2G8G-f,300,0,Multiome,Illumina NovaSeq 6000,MC-2G8G-f_library,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_MC-2G8G-f.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_females
MC-2P4P-f,PM22_MC-2P4P-f,300,0,Multiome,Illumina NovaSeq 6000,MC-2P4P-f_library,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_MC-2P4P-f.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_females
MC-3P6P-f,PM22_MC-3P6P-f,300,0,Multiome,Illumina NovaSeq 6000,MC-3P6P-f_library,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_MC-3P6P-f.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_females
MC-3R6R-f,PM22_MC-3R6R-f,300,0,Multiome,Illumina NovaSeq 6000,MC-3R6R-f_library,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_MC-3R6R-f.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_females
MC-4O5O-f,PM22_MC-4O5O-f,300,0,Multiome,Illumina NovaSeq 6000,MC-4O5O-f_library,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_MC-4O5O-f.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_females
LF-001-m,PM22_LF-001-m_extra,300,0,Multiome,Illumina NovaSeq 6000,LF-001-m_library_2,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_LF-001-m_extra.unmapped_marked_adapters.bam,Labeotropheus fuelleborni,Mbuna,,BrainDiversity_s1
MC-1O7O-f,PM22_MC-1O7O-f_extra,300,0,Multiome,Illumina NovaSeq 6000,MC-1O7O-f_library_2,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_MC-1O7O-f_extra.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_females
MC-2G8G-f,PM22_MC-2G8G-f_extra,300,0,Multiome,Illumina NovaSeq 6000,MC-2G8G-f_library_2,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_MC-2G8G-f_extra.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_females
MC-4O5O-f,PM22_MC-4O5O-f_extra,300,0,Multiome,Illumina NovaSeq 6000,MC-4O5O-f_library_2,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_MC-4O5O-f_extra.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_females
MC-5B6B-f,PM22_MC-5B6B-f,300,0,Multiome,Illumina NovaSeq 6000,MC-5B6B-f_library,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_MC-5B6B-f.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_females
MC-5G11G-f,PM22_MC-5G11G-f,300,0,Multiome,Illumina NovaSeq 6000,MC-5G11G-f_library,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_MC-5G11G-f.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_females
MC-006-f,PM22_MC-006-f,300,0,Multiome,Illumina NovaSeq 6000,MC-006-f_library,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_MC-006-f.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_females
MC-007-f,PM22_MC-007-f,300,0,Multiome,Illumina NovaSeq 6000,MC-007-f_library,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_MC-007-f.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_females
MC-008-m,PM22_MC-008-m,300,0,Multiome,Illumina NovaSeq 6000,MC-008-m_library,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_MC-008-m.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,BrainDiversity_s1
MC-009-f,PM22_MC-009-f,300,0,Multiome,Illumina NovaSeq 6000,MC-009-f_library,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_MC-009-f.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,BrainDiversity_s1
MF-1102-m,PM22_MF-1102-m,300,0,Multiome,Illumina NovaSeq 6000,MF-1102-m_library,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_MF-1102-m.unmapped_marked_adapters.bam,Metriaclima fainzillberi,Mbuna,,BrainDiversity_s1
MZ-005-m,PM22_MZ-005-m,300,0,Multiome,Illumina NovaSeq 6000,MZ-005-m_library,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_MZ-005-m.unmapped_marked_adapters.bam,Metriaclima zebra,Mbuna,,BrainDiversity_s1
MZ-006-f,PM22_MZ-006-f,300,0,Multiome,Illumina NovaSeq 6000,MZ-006-f_library,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_MZ-006-f.unmapped_marked_adapters.bam,Metriaclima zebra,Mbuna,,BrainDiversity_s1
MC-008-m,PM22_MC-008-m_extra,300,0,Multiome,Illumina NovaSeq 6000,MC-008-m_library_2,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_MC-008-m_extra.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,BrainDiversity_s1
MC-009-f,PM22_MC-009-f_extra,300,0,Multiome,Illumina NovaSeq 6000,MC-009-f_library_2,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_MC-009-f_extra.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,BrainDiversity_s1
MF-1102-m,PM22_MF-1102-m_extra,300,0,Multiome,Illumina NovaSeq 6000,MF-1102-m_library_2,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_MF-1102-m_extra.unmapped_marked_adapters.bam,Metriaclima fainzillberi,Mbuna,,BrainDiversity_s1
MZ-006-f,PM22_MZ-006-f_extra,300,0,Multiome,Illumina NovaSeq 6000,MZ-006-f_library_2,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_MZ-006-f_extra.unmapped_marked_adapters.bam,Metriaclima zebra,Mbuna,,BrainDiversity_s1
NP-4005-m,PM22_NP-4005-m,300,0,Multiome,Illumina NovaSeq 6000,NP-4005-m_library,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_NP-4005-m.unmapped_marked_adapters.bam,Nibochromis polystigma,Shallow_Benthic,,BrainDiversity_s1
OC-001-m,PM22_OC-001-m,300,0,Multiome,Illumina NovaSeq 6000,OC-001-m_library,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_OC-001-m.unmapped_marked_adapters.bam,Nyassachromis prostoma,Shallow_Benthic,,BrainDiversity_s1
OC-002-f,PM22_OC-002-f,300,0,Multiome,Illumina NovaSeq 6000,OC-002-f_library,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_OC-002-f.unmapped_marked_adapters.bam,Nyassachromis prostoma,Shallow_Benthic,,BrainDiversity_s1
PT-5010-f,PM22_PT-5010-f,300,0,Multiome,Illumina NovaSeq 6000,PT-5010-f_library,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_PT-5010-f.unmapped_marked_adapters.bam,Protomelas taeniolatus,Shallow_Benthic,,BrainDiversity_s1
TM-2206-f,PM22_TM-2206-f,300,0,Multiome,Illumina NovaSeq 6000,TM-2206-f_library,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_TM-2206-f.unmapped_marked_adapters.bam,"Tropheops ""mauve yellow""",Mbuna,,BrainDiversity_s1
TO-1102-f,PM22_TO-1102-f,300,0,Multiome,Illumina NovaSeq 6000,TO-1102-f_library,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_TO-1102-f.unmapped_marked_adapters.bam,"Tropheops ""olive tiger""",Mbuna,,BrainDiversity_s1
NP-4005-m,PM22_NP-4005-m_extra,300,0,Multiome,Illumina NovaSeq 6000,NP-4005-m_library_2,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_NP-4005-m_extra.unmapped_marked_adapters.bam,Nibochromis polystigma,Shallow_Benthic,,BrainDiversity_s1
TM-2206-f,PM22_TM-2206-f_extra,300,0,Multiome,Illumina NovaSeq 6000,TM-2206-f_library_2,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_TM-2206-f_extra.unmapped_marked_adapters.bam,"Tropheops ""mauve yellow""",Mbuna,,BrainDiversity_s1
TO-1102-f,PM22_TO-1102-f_extra,300,0,Multiome,Illumina NovaSeq 6000,TO-1102-f_library_2,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_TO-1102-f_extra.unmapped_marked_adapters.bam,"Tropheops ""olive tiger""",Mbuna,,BrainDiversity_s1
YH_007_f,PM22_YH_007_f,300,0,Multiome,Illumina NovaSeq 6000,YH_007_f_library,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_YH_007_f.unmapped_marked_adapters.bam,"Aulonocara ""Nhkata Yellow Head""",Deep_Benthic,,BrainDiversity_s1
YH_008_m,PM22_YH_008_m,300,0,Multiome,Illumina NovaSeq 6000,YH_008_m_library,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_YH_008_m.unmapped_marked_adapters.bam,"Aulonocara ""Nhkata Yellow Head""",Deep_Benthic,,BrainDiversity_s1
MC-5B6B-f,PM22_MC-5B6B-f_extra,300,0,Multiome,Illumina NovaSeq 6000,MC-5B6B-f_library_2,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_MC-5B6B-f_extra.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_females
MC-5G11G-f,PM22_MC-5G11G-f_extra,300,0,Multiome,Illumina NovaSeq 6000,MC-5G11G-f_library_2,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_MC-5G11G-f_extra.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_females
MC-007-f,PM22_MC-007-f_extra,300,0,Multiome,Illumina NovaSeq 6000,MC-007-f_library_2,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_MC-007-f_extra.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_females
MZ-005-m,PM22_MZ-005-m_extra,300,0,Multiome,Illumina NovaSeq 6000,MZ-005-m_library_2,PAIRED,GENOMIC,ILLUMINA,Multiome/PM22_MZ-005-m_extra.unmapped_marked_adapters.bam,Metriaclima zebra,Mbuna,,BrainDiversity_s1
